% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
5.985	1	1	599	6	2	28	1095	0
5.986	1	2	599	7	1	28	1095	0
5.986	1	1	599	7	2	28	1095	0
5.995	1	2	600	6	1	28	1095	0
5.995	1	1	600	6	2	28	1095	0
5.996	1	2	600	7	1	28	1095	0
5.996	1	1	600	7	2	28	1095	0
6.005	1	2	601	6	1	28	1095	0
6.005	1	1	601	6	2	28	1095	0
6.006	1	2	601	7	1	28	1095	0
6.006	1	1	601	7	2	28	1095	0
6.015	1	2	602	6	1	28	1095	0
6.015	1	1	602	6	2	28	1095	0
6.016	1	2	602	7	1	28	1095	0
6.016	1	1	602	7	2	28	1095	0
6.025	1	2	603	6	1	28	1095	0
6.025	1	1	603	6	2	28	1095	0
6.026	1	2	603	7	1	28	1095	0
6.026	1	1	603	7	2	28	1095	0
6.035	1	2	604	6	1	28	1095	0
6.035	1	1	604	6	2	28	1095	0
6.036	1	2	604	7	1	28	1095	0
6.036	1	1	604	7	2	28	1095	0
6.045	1	2	605	6	1	28	1095	0
6.045	1	1	605	6	2	28	1095	0
6.046	1	2	605	7	1	28	1095	0
6.046	1	1	605	7	2	28	1095	0
6.055	1	2	606	6	1	28	1095	0
6.055	1	1	606	6	2	28	1095	0
6.056	1	2	606	7	1	28	1095	0
6.056	1	1	606	7	2	28	1095	0
6.065	1	2	607	6	1	28	1095	0
6.065	1	1	607	6	2	28	1095	0
6.066	1	2	607	7	1	28	1095	0
6.066	1	1	607	7	2	28	1095	0
6.075	1	2	608	6	1	28	1095	0
6.075	1	1	608	6	2	28	1095	0
6.076	1	2	608	7	1	28	1095	0
6.076	1	1	608	7	2	28	1095	0
6.085	1	2	609	6	1	28	1095	0
6.085	1	1	609	6	2	28	1095	0
6.086	1	2	609	7	1	28	1095	0
6.086	1	1	609	7	2	28	1095	0
6.095	1	2	610	6	1	28	1095	0
6.095	1	1	610	6	2	28	1095	0
6.096	1	2	610	7	1	28	1095	0
6.096	1	1	610	7	2	28	1095	0
6.105	1	2	611	6	1	28	1095	0
6.105	1	1	611	6	2	28	1095	0
6.106	1	2	611	7	1	28	1095	0
6.106	1	1	611	7	2	28	1095	0
6.115	1	2	612	6	1	28	1095	0
6.115	1	1	612	6	2	28	1095	0
6.116	1	2	612	7	1	28	1095	0
6.116	1	1	612	7	2	28	1095	0
6.125	1	2	613	6	1	28	1095	0
6.125	1	1	613	6	2	28	1095	0
6.126	1	2	613	7	1	28	1095	0
6.126	1	1	613	7	2	28	1095	0
6.135	1	2	614	6	1	28	1095	0
6.135	1	1	614	6	2	28	1095	0
6.136	1	2	614	7	1	28	1095	0
6.136	1	1	614	7	2	28	1095	0
6.145	1	2	615	6	1	28	1095	0
6.145	1	1	615	6	2	28	1095	0
6.146	1	2	615	7	1	28	1095	0
6.146	1	1	615	7	2	28	1095	0
6.155	1	2	616	6	1	28	1095	0
6.155	1	1	616	6	2	28	1095	0
6.156	1	2	616	7	1	28	1095	0
6.156	1	1	616	7	2	28	1095	0
6.165	1	2	617	6	1	28	1095	0
6.165	1	1	617	6	2	28	1095	0
6.166	1	2	617	7	1	28	1095	0
6.166	1	1	617	7	2	28	1095	0
6.175	1	2	618	6	1	28	1095	0
6.175	1	1	618	6	2	28	1095	0
6.176	1	2	618	7	1	28	1095	0
6.176	1	1	618	7	2	28	1095	0
6.185	1	2	619	6	1	28	1095	0
6.185	1	1	619	6	2	28	1095	0
6.186	1	2	619	7	1	28	1095	0
6.186	1	1	619	7	2	28	1095	0
6.195	1	2	620	6	1	28	1095	0
6.195	1	1	620	6	2	28	1095	0
6.196	1	2	620	7	1	28	1095	0
6.196	1	1	620	7	2	28	1095	0
6.205	1	2	621	6	1	28	1095	0
6.205	1	1	621	6	2	28	1095	0
6.206	1	2	621	7	1	28	1095	0
6.206	1	1	621	7	2	28	1095	0
6.215	1	2	622	6	1	28	1095	0
6.215	1	1	622	6	2	28	1095	0
6.216	1	2	622	7	1	28	1095	0
6.216	1	1	622	7	2	28	1095	0
6.225	1	2	623	6	1	28	1095	0
6.225	1	1	623	6	2	28	1095	0
6.226	1	2	623	7	1	28	1095	0
6.226	1	1	623	7	2	28	1095	0
6.235	1	2	624	6	1	28	1095	0
6.235	1	1	624	6	2	28	1095	0
6.236	1	2	624	7	1	28	1095	0
6.236	1	1	624	7	2	28	1095	0
6.245	1	2	625	6	1	28	1095	0
6.245	1	1	625	6	2	28	1095	0
6.246	1	2	625	7	1	28	1095	0
6.246	1	1	625	7	2	28	1095	0
6.255	1	2	626	6	1	28	1095	0
6.255	1	1	626	6	2	28	1095	0
6.256	1	2	626	7	1	28	1095	0
6.256	1	1	626	7	2	28	1095	0
6.265	1	2	627	6	1	28	1095	0
6.265	1	1	627	6	2	28	1095	0
6.266	1	2	627	7	1	28	1095	0
6.266	1	1	627	7	2	28	1095	0
6.275	1	2	628	6	1	28	1095	0
6.275	1	1	628	6	2	28	1095	0
6.276	1	2	628	7	1	28	1095	0
6.276	1	1	628	7	2	28	1095	0
6.285	1	2	629	6	1	28	1095	0
6.285	1	1	629	6	2	28	1095	0
6.286	1	2	629	7	1	28	1095	0
6.286	1	1	629	7	2	28	1095	0
6.295	1	2	630	6	1	28	1095	0
6.295	1	1	630	6	2	28	1095	0
6.296	1	2	630	7	1	28	1095	0
6.296	1	1	630	7	2	28	1095	0
6.305	1	2	631	6	1	28	1095	0
6.305	1	1	631	6	2	28	1095	0
6.306	1	2	631	7	1	28	1095	0
6.306	1	1	631	7	2	28	1095	0
6.315	1	2	632	6	1	28	1095	0
6.315	1	1	632	6	2	28	1095	0
6.316	1	2	632	7	1	28	1095	0
6.316	1	1	632	7	2	28	1095	0
6.325	1	2	633	6	1	28	1095	0
6.325	1	1	633	6	2	28	1095	0
6.326	1	2	633	7	1	28	1095	0
6.326	1	1	633	7	2	28	1095	0
6.335	1	2	634	6	1	28	1095	0
6.335	1	1	634	6	2	28	1095	0
6.336	1	2	634	7	1	28	1095	0
6.336	1	1	634	7	2	28	1095	0
6.345	1	2	635	6	1	28	1095	0
6.345	1	1	635	6	2	28	1095	0
6.346	1	2	635	7	1	28	1095	0
6.346	1	1	635	7	2	28	1095	0
6.355	1	2	636	6	1	28	1095	0
6.355	1	1	636	6	2	28	1095	0
6.356	1	2	636	7	1	28	1095	0
6.356	1	1	636	7	2	28	1095	0
6.365	1	2	637	6	1	28	1095	0
6.365	1	1	637	6	2	28	1095	0
6.366	1	2	637	7	1	28	1095	0
6.366	1	1	637	7	2	28	1095	0
6.375	1	2	638	6	1	28	1095	0
6.375	1	1	638	6	2	28	1095	0
6.376	1	2	638	7	1	28	1095	0
6.376	1	1	638	7	2	28	1095	0
6.385	1	2	639	6	1	28	1095	0
6.385	1	1	639	6	2	28	1095	0
6.386	1	2	639	7	1	28	1095	0
6.386	1	1	639	7	2	28	1095	0
6.395	1	2	640	6	1	28	1095	0
6.395	1	1	640	6	2	28	1095	0
6.396	1	2	640	7	1	28	1095	0
6.396	1	1	640	7	2	28	1095	0
6.405	1	2	641	6	1	28	1095	0
6.405	1	1	641	6	2	28	1095	0
6.406	1	2	641	7	1	28	1095	0
6.406	1	1	641	7	2	28	1095	0
6.415	1	2	642	6	1	28	1095	0
6.415	1	1	642	6	2	28	1095	0
6.416	1	2	642	7	1	28	1095	0
6.416	1	1	642	7	2	28	1095	0
6.425	1	2	643	6	1	28	1095	0
6.425	1	1	643	6	2	28	1095	0
6.426	1	2	643	7	1	28	1095	0
6.426	1	1	643	7	2	28	1095	0
6.435	1	2	644	6	1	28	1095	0
6.435	1	1	644	6	2	28	1095	0
6.436	1	2	644	7	1	28	1095	0
6.436	1	1	644	7	2	28	1095	0
6.445	1	2	645	6	1	28	1095	0
6.445	1	1	645	6	2	28	1095	0
6.446	1	2	645	7	1	28	1095	0
6.446	1	1	645	7	2	28	1095	0
6.455	1	2	646	6	1	28	1095	0
6.455	1	1	646	6	2	28	1095	0
6.456	1	2	646	7	1	28	1095	0
6.456	1	1	646	7	2	28	1095	0
6.465	1	2	647	6	1	28	1095	0
6.465	1	1	647	6	2	28	1095	0
6.466	1	2	647	7	1	28	1095	0
6.466	1	1	647	7	2	28	1095	0
6.475	1	2	648	6	1	28	1095	0
6.475	1	1	648	6	2	28	1095	0
6.476	1	2	648	7	1	28	1095	0
6.476	1	1	648	7	2	28	1095	0
6.485	1	2	649	6	1	28	1095	0
6.485	1	1	649	6	2	28	1095	0
6.486	1	2	649	7	1	28	1095	0
6.486	1	1	649	7	2	28	1095	0
6.495	1	2	650	6	1	28	1095	0
6.495	1	1	650	6	2	28	1095	0
6.496	1	2	650	7	1	28	1095	0
6.496	1	1	650	7	2	28	1095	0
6.505	1	2	651	6	1	28	1095	0
6.505	1	1	651	6	2	28	1095	0
6.506	1	2	651	7	1	28	1095	0
6.506	1	1	651	7	2	28	1095	0
6.515	1	2	652	6	1	28	1095	0
6.515	1	1	652	6	2	28	1095	0
6.516	1	2	652	7	1	28	1095	0
6.516	1	1	652	7	2	28	1095	0
6.525	1	2	653	6	1	28	1095	0
6.525	1	1	653	6	2	28	1095	0
6.526	1	2	653	7	1	28	1095	0
6.526	1	1	653	7	2	28	1095	0
6.535	1	2	654	6	1	28	1095	0
6.535	1	1	654	6	2	28	1095	0
6.536	1	2	654	7	1	28	1095	0
6.536	1	1	654	7	2	28	1095	0
6.545	1	2	655	6	1	28	1095	0
6.545	1	1	655	6	2	28	1095	0
6.546	1	2	655	7	1	28	1095	0
6.546	1	1	655	7	2	28	1095	0
6.555	1	2	656	6	1	28	1095	0
6.555	1	1	656	6	2	28	1095	0
6.556	1	2	656	7	1	28	1095	0
6.556	1	1	656	7	2	28	1095	0
6.565	1	2	657	6	1	28	1095	0
6.565	1	1	657	6	2	28	1095	0
6.566	1	2	657	7	1	28	1095	0
6.566	1	1	657	7	2	28	1095	0
6.575	1	2	658	6	1	28	1095	0
6.575	1	1	658	6	2	28	1095	0
6.576	1	2	658	7	1	28	1095	0
6.576	1	1	658	7	2	28	1095	0
6.585	1	2	659	6	1	28	1095	0
6.585	1	1	659	6	2	28	1095	0
6.586	1	2	659	7	1	28	1095	0
6.586	1	1	659	7	2	28	1095	0
6.595	1	2	660	6	1	28	1095	0
6.595	1	1	660	6	2	28	1095	0
6.596	1	2	660	7	1	28	1095	0
6.596	1	1	660	7	2	28	1095	0
6.605	1	2	661	6	1	28	1095	0
6.605	1	1	661	6	2	28	1095	0
6.606	1	2	661	7	1	28	1095	0
6.606	1	1	661	7	2	28	1095	0
6.615	1	2	662	6	1	28	1095	0
6.615	1	1	662	6	2	28	1095	0
6.616	1	2	662	7	1	28	1095	0
6.616	1	1	662	7	2	28	1095	0
6.625	1	2	663	6	1	28	1095	0
6.625	1	1	663	6	2	28	1095	0
6.626	1	2	663	7	1	28	1095	0
6.626	1	1	663	7	2	28	1095	0
6.635	1	2	664	6	1	28	1095	0
6.635	1	1	664	6	2	28	1095	0
6.636	1	2	664	7	1	28	1095	0
6.636	1	1	664	7	2	28	1095	0
6.645	1	2	665	6	1	28	1095	0
6.645	1	1	665	6	2	28	1095	0
6.646	1	2	665	7	1	28	1095	0
6.646	1	1	665	7	2	28	1095	0
6.655	1	2	666	6	1	28	1095	0
6.655	1	1	666	6	2	28	1095	0
6.656	1	2	666	7	1	28	1095	0
6.656	1	1	666	7	2	28	1095	0
6.665	1	2	667	6	1	28	1095	0
6.665	1	1	667	6	2	28	1095	0
6.666	1	2	667	7	1	28	1095	0
6.666	1	1	667	7	2	28	1095	0
6.675	1	2	668	6	1	28	1095	0
6.675	1	1	668	6	2	28	1095	0
6.676	1	2	668	7	1	28	1095	0
6.676	1	1	668	7	2	28	1095	0
6.685	1	2	669	6	1	28	1095	0
6.685	1	1	669	6	2	28	1095	0
6.686	1	2	669	7	1	28	1095	0
6.686	1	1	669	7	2	28	1095	0
6.695	1	2	670	6	1	28	1095	0
6.695	1	1	670	6	2	28	1095	0
6.696	1	2	670	7	1	28	1095	0
6.696	1	1	670	7	2	28	1095	0
6.705	1	2	671	6	1	28	1095	0
6.705	1	1	671	6	2	28	1095	0
6.706	1	2	671	7	1	28	1095	0
6.706	1	1	671	7	2	28	1095	0
6.715	1	2	672	6	1	28	1095	0
6.715	1	1	672	6	2	28	1095	0
6.716	1	2	672	7	1	28	1095	0
6.716	1	1	672	7	2	28	1095	0
6.725	1	2	673	6	1	28	1095	0
6.725	1	1	673	6	2	28	1095	0
6.726	1	2	673	7	1	28	1095	0
6.726	1	1	673	7	2	28	1095	0
6.735	1	2	674	6	1	28	1095	0
6.735	1	1	674	6	2	28	1095	0
6.736	1	2	674	7	1	28	1095	0
6.736	1	1	674	7	2	28	1095	0
6.745	1	2	675	6	1	28	1095	0
6.745	1	1	675	6	2	28	1095	0
6.746	1	2	675	7	1	28	1095	0
6.746	1	1	675	7	2	28	1095	0
6.755	1	2	676	6	1	28	1095	0
6.755	1	1	676	6	2	28	1095	0
6.756	1	2	676	7	1	28	1095	0
6.756	1	1	676	7	2	28	1095	0
6.765	1	2	677	6	1	28	1095	0
6.765	1	1	677	6	2	28	1095	0
6.766	1	2	677	7	1	28	1095	0
6.766	1	1	677	7	2	28	1095	0
6.775	1	2	678	6	1	28	1095	0
6.775	1	1	678	6	2	28	1095	0
6.776	1	2	678	7	1	28	1095	0
6.776	1	1	678	7	2	28	1095	0
6.785	1	2	679	6	1	28	1095	0
6.785	1	1	679	6	2	28	1095	0
6.786	1	2	679	7	1	28	1095	0
6.786	1	1	679	7	2	28	1095	0
6.795	1	2	680	6	1	28	1095	0
6.795	1	1	680	6	2	28	1095	0
6.796	1	2	680	7	1	28	1095	0
6.796	1	1	680	7	2	28	1095	0
6.805	1	2	681	6	1	28	1095	0
6.805	1	1	681	6	2	28	1095	0
6.806	1	2	681	7	1	28	1095	0
6.806	1	1	681	7	2	28	1095	0
6.815	1	2	682	6	1	28	1095	0
6.815	1	1	682	6	2	28	1095	0
6.816	1	2	682	7	1	28	1095	0
6.816	1	1	682	7	2	28	1095	0
6.825	1	2	683	6	1	28	1095	0
6.825	1	1	683	6	2	28	1095	0
6.826	1	2	683	7	1	28	1095	0
6.826	1	1	683	7	2	28	1095	0
6.835	1	2	684	6	1	28	1095	0
6.835	1	1	684	6	2	28	1095	0
6.836	1	2	684	7	1	28	1095	0
6.836	1	1	684	7	2	28	1095	0
6.845	1	2	685	6	1	28	1095	0
6.845	1	1	685	6	2	28	1095	0
6.846	1	2	685	7	1	28	1095	0
6.846	1	1	685	7	2	28	1095	0
6.855	1	2	686	6	1	28	1095	0
6.855	1	1	686	6	2	28	1095	0
6.856	1	2	686	7	1	28	1095	0
6.856	1	1	686	7	2	28	1095	0
6.865	1	2	687	6	1	28	1095	0
6.865	1	1	687	6	2	28	1095	0
6.866	1	2	687	7	1	28	1095	0
6.866	1	1	687	7	2	28	1095	0
6.875	1	2	688	6	1	28	1095	0
6.875	1	1	688	6	2	28	1095	0
6.876	1	2	688	7	1	28	1095	0
6.876	1	1	688	7	2	28	1095	0
6.885	1	2	689	6	1	28	1095	0
6.885	1	1	689	6	2	28	1095	0
6.886	1	2	689	7	1	28	1095	0
6.886	1	1	689	7	2	28	1095	0
6.895	1	2	690	6	1	28	1095	0
6.895	1	1	690	6	2	28	1095	0
6.896	1	2	690	7	1	28	1095	0
6.896	1	1	690	7	2	28	1095	0
6.905	1	2	691	6	1	28	1095	0
6.905	1	1	691	6	2	28	1095	0
6.906	1	2	691	7	1	28	1095	0
6.906	1	1	691	7	2	28	1095	0
6.915	1	2	692	6	1	28	1095	0
6.915	1	1	692	6	2	28	1095	0
6.916	1	2	692	7	1	28	1095	0
6.916	1	1	692	7	2	28	1095	0
6.925	1	2	693	6	1	28	1095	0
6.925	1	1	693	6	2	28	1095	0
6.926	1	2	693	7	1	28	1095	0
6.926	1	1	693	7	2	28	1095	0
6.935	1	2	694	6	1	28	1095	0
6.935	1	1	694	6	2	28	1095	0
6.936	1	2	694	7	1	28	1095	0
6.936	1	1	694	7	2	28	1095	0
6.945	1	2	695	6	1	28	1095	0
6.945	1	1	695	6	2	28	1095	0
6.946	1	2	695	7	1	28	1095	0
6.946	1	1	695	7	2	28	1095	0
6.955	1	2	696	6	1	28	1095	0
6.955	1	1	696	6	2	28	1095	0
6.956	1	2	696	7	1	28	1095	0
6.956	1	1	696	7	2	28	1095	0
6.965	1	2	697	6	1	28	1095	0
6.965	1	1	697	6	2	28	1095	0
6.966	1	2	697	7	1	28	1095	0
6.966	1	1	697	7	2	28	1095	0
6.975	1	2	698	6	1	28	1095	0
6.975	1	1	698	6	2	28	1095	0
6.976	1	2	698	7	1	28	1095	0
6.976	1	1	698	7	2	28	1095	0
6.985	1	2	699	6	1	28	1095	0
6.985	1	1	699	6	2	28	1095	0
6.986	1	2	699	7	1	28	1095	0
6.986	1	1	699	7	2	28	1095	0
6.995	1	2	700	6	1	28	1095	0
6.995	1	1	700	6	2	28	1095	0
6.996	1	2	700	7	1	28	1095	0
6.996	1	1	700	7	2	28	1095	0
7.005	1	2	701	6	1	28	1095	0
7.005	1	1	701	6	2	28	1095	0
7.006	1	2	701	7	1	28	1095	0
7.006	1	1	701	7	2	28	1095	0
7.015	1	2	702	6	1	28	1095	0
7.015	1	1	702	6	2	28	1095	0
7.016	1	2	702	7	1	28	1095	0
7.016	1	1	702	7	2	28	1095	0
7.025	1	2	703	6	1	28	1095	0
7.025	1	1	703	6	2	28	1095	0
7.026	1	2	703	7	1	28	1095	0
7.026	1	1	703	7	2	28	1095	0
7.035	1	2	704	6	1	28	1095	0
7.035	1	1	704	6	2	28	1095	0
7.036	1	2	704	7	1	28	1095	0
7.036	1	1	704	7	2	28	1095	0
7.045	1	2	705	6	1	28	1095	0
7.045	1	1	705	6	2	28	1095	0
7.046	1	2	705	7	1	28	1095	0
7.046	1	1	705	7	2	28	1095	0
7.055	1	2	706	6	1	28	1095	0
7.055	1	1	706	6	2	28	1095	0
7.056	1	2	706	7	1	28	1095	0
7.056	1	1	706	7	2	28	1095	0
7.065	1	2	707	6	1	28	1095	0
7.065	1	1	707	6	2	28	1095	0
7.066	1	2	707	7	1	28	1095	0
7.066	1	1	707	7	2	28	1095	0
7.075	1	2	708	6	1	28	1095	0
7.075	1	1	708	6	2	28	1095	0
7.076	1	2	708	7	1	28	1095	0
7.076	1	1	708	7	2	28	1095	0
7.085	1	2	709	6	1	28	1095	0
7.085	1	1	709	6	2	28	1095	0
7.086	1	2	709	7	1	28	1095	0
7.086	1	1	709	7	2	28	1095	0
7.095	1	2	710	6	1	28	1095	0
7.095	1	1	710	6	2	28	1095	0
7.096	1	2	710	7	1	28	1095	0
7.096	1	1	710	7	2	28	1095	0
7.105	1	2	711	6	1	28	1095	0
7.105	1	1	711	6	2	28	1095	0
7.106	1	2	711	7	1	28	1095	0
7.106	1	1	711	7	2	28	1095	0
7.115	1	2	712	6	1	28	1095	0
7.115	1	1	712	6	2	28	1095	0
7.116	1	2	712	7	1	28	1095	0
7.116	1	1	712	7	2	28	1095	0
7.125	1	2	713	6	1	28	1095	0
7.125	1	1	713	6	2	28	1095	0
7.126	1	2	713	7	1	28	1095	0
7.126	1	1	713	7	2	28	1095	0
7.135	1	2	714	6	1	28	1095	0
7.135	1	1	714	6	2	28	1095	0
7.136	1	2	714	7	1	28	1095	0
7.136	1	1	714	7	2	28	1095	0
7.145	1	2	715	6	1	28	1095	0
7.145	1	1	715	6	2	28	1095	0
7.146	1	2	715	7	1	28	1095	0
7.146	1	1	715	7	2	28	1095	0
7.155	1	2	716	6	1	28	1095	0
7.155	1	1	716	6	2	28	1095	0
7.156	1	2	716	7	1	28	1095	0
7.156	1	1	716	7	2	28	1095	0
7.165	1	2	717	6	1	28	1095	0
7.165	1	1	717	6	2	28	1095	0
7.166	1	2	717	7	1	28	1095	0
7.166	1	1	717	7	2	28	1095	0
7.175	1	2	718	6	1	28	1095	0
7.175	1	1	718	6	2	28	1095	0
7.176	1	2	718	7	1	28	1095	0
7.176	1	1	718	7	2	28	1095	0
7.185	1	2	719	6	1	28	1095	0
7.185	1	1	719	6	2	28	1095	0
7.186	1	2	719	7	1	28	1095	0
7.186	1	1	719	7	2	28	1095	0
7.195	1	2	720	6	1	28	1095	0
7.195	1	1	720	6	2	28	1095	0
7.196	1	2	720	7	1	28	1095	0
7.196	1	1	720	7	2	28	1095	0
7.205	1	2	721	6	1	28	1095	0
7.205	1	1	721	6	2	28	1095	0
7.206	1	2	721	7	1	28	1095	0
7.206	1	1	721	7	2	28	1095	0
7.215	1	2	722	6	1	28	1095	0
7.215	1	1	722	6	2	28	1095	0
7.216	1	2	722	7	1	28	1095	0
7.216	1	1	722	7	2	28	1095	0
7.225	1	2	723	6	1	28	1095	0
7.225	1	1	723	6	2	28	1095	0
7.226	1	2	723	7	1	28	1095	0
7.226	1	1	723	7	2	28	1095	0
7.235	1	2	724	6	1	28	1095	0
7.235	1	1	724	6	2	28	1095	0
7.236	1	2	724	7	1	28	1095	0
7.236	1	1	724	7	2	28	1095	0
7.245	1	2	725	6	1	28	1095	0
7.245	1	1	725	6	2	28	1095	0
7.246	1	2	725	7	1	28	1095	0
7.246	1	1	725	7	2	28	1095	0
7.255	1	2	726	6	1	28	1095	0
7.255	1	1	726	6	2	28	1095	0
7.256	1	2	726	7	1	28	1095	0
7.256	1	1	726	7	2	28	1095	0
7.265	1	2	727	6	1	28	1095	0
7.265	1	1	727	6	2	28	1095	0
7.266	1	2	727	7	1	28	1095	0
7.266	1	1	727	7	2	28	1095	0
7.275	1	2	728	6	1	28	1095	0
7.275	1	1	728	6	2	28	1095	0
7.276	1	2	728	7	1	28	1095	0
7.276	1	1	728	7	2	28	1095	0
7.285	1	2	729	6	1	28	1095	0
7.285	1	1	729	6	2	28	1095	0
7.286	1	2	729	7	1	28	1095	0
7.286	1	1	729	7	2	28	1095	0
7.295	1	2	730	6	1	28	1095	0
7.295	1	1	730	6	2	28	1095	0
7.296	1	2	730	7	1	28	1095	0
7.296	1	1	730	7	2	28	1095	0
7.305	1	2	731	6	1	28	1095	0
7.305	1	1	731	6	2	28	1095	0
7.306	1	2	731	7	1	28	1095	0
7.306	1	1	731	7	2	28	1095	0
7.315	1	2	732	6	1	28	1095	0
7.315	1	1	732	6	2	28	1095	0
7.316	1	2	732	7	1	28	1095	0
7.316	1	1	732	7	2	28	1095	0
7.325	1	2	733	6	1	28	1095	0
7.325	1	1	733	6	2	28	1095	0
7.326	1	2	733	7	1	28	1095	0
7.326	1	1	733	7	2	28	1095	0
7.335	1	2	734	6	1	28	1095	0
7.335	1	1	734	6	2	28	1095	0
7.336	1	2	734	7	1	28	1095	0
7.336	1	1	734	7	2	28	1095	0
7.345	1	2	735	6	1	28	1095	0
7.345	1	1	735	6	2	28	1095	0
7.346	1	2	735	7	1	28	1095	0
7.346	1	1	735	7	2	28	1095	0
7.355	1	2	736	6	1	28	1095	0
7.355	1	1	736	6	2	28	1095	0
7.356	1	2	736	7	1	28	1095	0
7.356	1	1	736	7	2	28	1095	0
7.365	1	2	737	6	1	28	1095	0
7.365	1	1	737	6	2	28	1095	0
7.366	1	2	737	7	1	28	1095	0
7.366	1	1	737	7	2	28	1095	0
7.375	1	2	738	6	1	28	1095	0
7.375	1	1	738	6	2	28	1095	0
7.376	1	2	738	7	1	28	1095	0
7.376	1	1	738	7	2	28	1095	0
7.385	1	2	739	6	1	28	1095	0
7.385	1	1	739	6	2	28	1095	0
7.386	1	2	739	7	1	28	1095	0
7.386	1	1	739	7	2	28	1095	0
7.395	1	2	740	6	1	28	1095	0
7.395	1	1	740	6	2	28	1095	0
7.396	1	2	740	7	1	28	1095	0
7.396	1	1	740	7	2	28	1095	0
7.405	1	2	741	6	1	28	1095	0
7.405	1	1	741	6	2	28	1095	0
7.406	1	2	741	7	1	28	1095	0
7.406	1	1	741	7	2	28	1095	0
7.415	1	2	742	6	1	28	1095	0
7.415	1	1	742	6	2	28	1095	0
7.416	1	2	742	7	1	28	1095	0
7.416	1	1	742	7	2	28	1095	0
7.425	1	2	743	6	1	28	1095	0
7.425	1	1	743	6	2	28	1095	0
7.426	1	2	743	7	1	28	1095	0
7.426	1	1	743	7	2	28	1095	0
7.435	1	2	744	6	1	28	1095	0
7.435	1	1	744	6	2	28	1095	0
7.436	1	2	744	7	1	28	1095	0
7.436	1	1	744	7	2	28	1095	0
7.445	1	2	745	6	1	28	1095	0
7.445	1	1	745	6	2	28	1095	0
7.446	1	2	745	7	1	28	1095	0
7.446	1	1	745	7	2	28	1095	0
7.455	1	2	746	6	1	28	1095	0
7.455	1	1	746	6	2	28	1095	0
7.456	1	2	746	7	1	28	1095	0
7.456	1	1	746	7	2	28	1095	0
7.465	1	2	747	6	1	28	1095	0
7.465	1	1	747	6	2	28	1095	0
7.466	1	2	747	7	1	28	1095	0
7.466	1	1	747	7	2	28	1095	0
7.475	1	2	748	6	1	28	1095	0
7.475	1	1	748	6	2	28	1095	0
7.476	1	2	748	7	1	28	1095	0
7.476	1	1	748	7	2	28	1095	0
7.485	1	2	749	6	1	28	1095	0
7.485	1	1	749	6	2	28	1095	0
7.486	1	2	749	7	1	28	1095	0
7.486	1	1	749	7	2	28	1095	0
7.495	1	2	750	6	1	28	1095	0
7.495	1	1	750	6	2	28	1095	0
7.496	1	2	750	7	1	28	1095	0
7.496	1	1	750	7	2	28	1095	0
7.505	1	2	751	6	1	28	1095	0
7.505	1	1	751	6	2	28	1095	0
7.506	1	2	751	7	1	28	1095	0
7.506	1	1	751	7	2	28	1095	0
7.515	1	2	752	6	1	28	1095	0
7.515	1	1	752	6	2	28	1095	0
7.516	1	2	752	7	1	28	1095	0
7.516	1	1	752	7	2	28	1095	0
7.525	1	2	753	6	1	28	1095	0
7.525	1	1	753	6	2	28	1095	0
7.526	1	2	753	7	1	28	1095	0
7.526	1	1	753	7	2	28	1095	0
7.535	1	2	754	6	1	28	1095	0
7.535	1	1	754	6	2	28	1095	0
7.536	1	2	754	7	1	28	1095	0
7.536	1	1	754	7	2	28	1095	0
7.545	1	2	755	6	1	28	1095	0
7.545	1	1	755	6	2	28	1095	0
7.546	1	2	755	7	1	28	1095	0
7.546	1	1	755	7	2	28	1095	0
7.555	1	2	756	6	1	28	1095	0
7.555	1	1	756	6	2	28	1095	0
7.556	1	2	756	7	1	28	1095	0
7.556	1	1	756	7	2	28	1095	0
7.565	1	2	757	6	1	28	1095	0
7.565	1	1	757	6	2	28	1095	0
7.566	1	2	757	7	1	28	1095	0
7.566	1	1	757	7	2	28	1095	0
7.575	1	2	758	6	1	28	1095	0
7.575	1	1	758	6	2	28	1095	0
7.576	1	2	758	7	1	28	1095	0
7.576	1	1	758	7	2	28	1095	0
7.585	1	2	759	6	1	28	1095	0
7.585	1	1	759	6	2	28	1095	0
7.586	1	2	759	7	1	28	1095	0
7.586	1	1	759	7	2	28	1095	0
7.595	1	2	760	6	1	28	1095	0
7.595	1	1	760	6	2	28	1095	0
7.596	1	2	760	7	1	28	1095	0
7.596	1	1	760	7	2	28	1095	0
7.605	1	2	761	6	1	28	1095	0
7.605	1	1	761	6	2	28	1095	0
7.606	1	2	761	7	1	28	1095	0
7.606	1	1	761	7	2	28	1095	0
7.615	1	2	762	6	1	28	1095	0
7.615	1	1	762	6	2	28	1095	0
7.616	1	2	762	7	1	28	1095	0
7.616	1	1	762	7	2	28	1095	0
7.625	1	2	763	6	1	28	1095	0
7.625	1	1	763	6	2	28	1095	0
7.626	1	2	763	7	1	28	1095	0
7.626	1	1	763	7	2	28	1095	0
7.635	1	2	764	6	1	28	1095	0
7.635	1	1	764	6	2	28	1095	0
7.636	1	2	764	7	1	28	1095	0
7.636	1	1	764	7	2	28	1095	0
7.645	1	2	765	6	1	28	1095	0
7.645	1	1	765	6	2	28	1095	0
